split,regime,policy,budget_pp,cal_coverage,cal_net_lcb_pp,test_steps_deleted,test_net_per_deletion_pp,test_harmed_share_obs,test_harmed_share_null_floor,test_harmed_share_excess,test_harmed_share_severe,test_severe_null_floor,test_severe_excess
17,balanced_cohort,predictor_D,5,0.989,5.34,333,5.26,0.138,0.120,0.018,0.102,0.041,0.061
17,balanced_cohort,predictor_E,1,0.989,6.09,333,5.41,0.138,0.121,0.017,0.102,0.041,0.061
17,balanced_cohort,predictor_E,3,0.989,6.09,333,5.41,0.138,0.121,0.017,0.102,0.041,0.061
17,balanced_cohort,predictor_E,5,0.989,6.09,333,5.41,0.138,0.121,0.017,0.102,0.041,0.061
17,natural_prevalence,random,1,0.913,-0.96,308,-3.62,0.171,0.103,0.067,0.129,0.034,0.095
17,natural_prevalence,random,3,0.989,-1.97,333,-4.34,0.175,0.102,0.074,0.136,0.033,0.103
17,natural_prevalence,random,5,0.989,-1.97,333,-4.34,0.175,0.102,0.074,0.136,0.033,0.103
17,natural_prevalence,rating_first,1,0.875,-0.82,295,-3.69,0.179,0.109,0.070,0.131,0.036,0.095
17,natural_prevalence,rating_first,3,0.989,-1.73,333,-4.24,0.171,0.102,0.070,0.141,0.033,0.107
17,natural_prevalence,rating_first,5,0.989,-1.73,333,-4.24,0.171,0.102,0.070,0.141,0.033,0.107
17,natural_prevalence,harmful_first,1,0.837,-0.87,282,-5.82,0.207,0.121,0.086,0.155,0.040,0.116
17,natural_prevalence,harmful_first,3,0.989,-1.73,333,-4.36,0.176,0.102,0.074,0.137,0.034,0.103
17,natural_prevalence,harmful_first,5,0.989,-1.73,333,-4.36,0.176,0.102,0.074,0.137,0.034,0.103
17,natural_prevalence,intersection_first,1,0.875,-0.82,295,-3.69,0.179,0.109,0.070,0.131,0.036,0.095
17,natural_prevalence,intersection_first,3,0.989,-1.73,333,-4.24,0.171,0.102,0.070,0.141,0.033,0.107
17,natural_prevalence,intersection_first,5,0.989,-1.73,333,-4.24,0.171,0.102,0.070,0.141,0.033,0.107
17,natural_prevalence,prm:llama31_8b_prm_deepseek,1,0.076,4.99,26,-33.79,0.445,0.161,0.284,0.444,0.061,0.383
17,natural_prevalence,prm:llama31_8b_prm_deepseek,3,0.989,-2.00,333,-4.40,0.178,0.103,0.075,0.138,0.034,0.104
17,natural_prevalence,prm:llama31_8b_prm_deepseek,5,0.989,-2.00,333,-4.40,0.178,0.103,0.075,0.138,0.034,0.104
17,natural_prevalence,prm:math_shepherd_mistral_7b,1,0.798,-0.45,269,-5.18,0.204,0.115,0.089,0.150,0.038,0.112
17,natural_prevalence,prm:math_shepherd_mistral_7b,3,0.989,-2.00,333,-3.94,0.168,0.100,0.068,0.129,0.033,0.096
17,natural_prevalence,prm:math_shepherd_mistral_7b,5,0.989,-2.00,333,-3.94,0.168,0.100,0.068,0.129,0.033,0.096
17,natural_prevalence,prm:qwen25_math_prm_7b,1,0.837,-0.21,282,-6.50,0.164,0.088,0.076,0.134,0.030,0.104
17,natural_prevalence,prm:qwen25_math_prm_7b,3,0.989,-2.00,333,-5.17,0.181,0.102,0.079,0.141,0.033,0.107
17,natural_prevalence,prm:qwen25_math_prm_7b,5,0.989,-2.00,333,-5.17,0.181,0.102,0.079,0.141,0.033,0.107
17,natural_prevalence,predictor_D,1,0.076,6.98,26,27.88,0.115,0.194,0.000,0.038,0.066,0.000
17,natural_prevalence,predictor_D,3,0.989,-1.44,333,-4.94,0.181,0.102,0.079,0.141,0.033,0.107
17,natural_prevalence,predictor_D,5,0.989,-1.44,333,-4.94,0.181,0.102,0.079,0.141,0.033,0.107
17,natural_prevalence,predictor_E,1,0.951,0.36,320,-3.46,0.169,0.101,0.068,0.130,0.033,0.097
17,natural_prevalence,predictor_E,3,0.989,-1.79,333,-4.33,0.175,0.101,0.073,0.136,0.033,0.103
17,natural_prevalence,predictor_E,5,0.989,-1.79,333,-4.33,0.175,0.101,0.073,0.136,0.033,0.103
18,balanced_cohort,random,1,0.994,4.37,286,5.77,0.150,0.125,0.025,0.112,0.043,0.069
18,balanced_cohort,random,3,0.994,4.37,286,5.77,0.150,0.125,0.025,0.112,0.043,0.069
18,balanced_cohort,random,5,0.994,4.37,286,5.77,0.150,0.125,0.025,0.112,0.043,0.069
18,balanced_cohort,rating_first,1,0.994,4.53,286,5.77,0.150,0.125,0.025,0.112,0.043,0.069
18,balanced_cohort,rating_first,3,0.994,4.53,286,5.77,0.150,0.125,0.025,0.112,0.043,0.069
18,balanced_cohort,rating_first,5,0.994,4.53,286,5.77,0.150,0.125,0.025,0.112,0.043,0.069
18,balanced_cohort,harmful_first,1,0.994,4.53,286,5.68,0.154,0.126,0.028,0.112,0.043,0.069
18,balanced_cohort,harmful_first,3,0.994,4.53,286,5.68,0.154,0.126,0.028,0.112,0.043,0.069
18,balanced_cohort,harmful_first,5,0.994,4.53,286,5.68,0.154,0.126,0.028,0.112,0.043,0.069
18,balanced_cohort,intersection_first,1,0.994,4.53,286,5.77,0.150,0.125,0.025,0.112,0.043,0.069
18,balanced_cohort,intersection_first,3,0.994,4.53,286,5.77,0.150,0.125,0.025,0.112,0.043,0.069
18,balanced_cohort,intersection_first,5,0.994,4.53,286,5.77,0.150,0.125,0.025,0.112,0.043,0.069
18,balanced_cohort,prm:llama31_8b_prm_deepseek,1,0.994,4.53,286,5.68,0.154,0.126,0.028,0.112,0.043,0.069
18,balanced_cohort,prm:llama31_8b_prm_deepseek,3,0.994,4.53,286,5.68,0.154,0.126,0.028,0.112,0.043,0.069
18,balanced_cohort,prm:llama31_8b_prm_deepseek,5,0.994,4.53,286,5.68,0.154,0.126,0.028,0.112,0.043,0.069
18,balanced_cohort,prm:math_shepherd_mistral_7b,1,0.994,4.53,286,5.86,0.150,0.125,0.026,0.108,0.043,0.065
18,balanced_cohort,prm:math_shepherd_mistral_7b,3,0.994,4.53,286,5.86,0.150,0.125,0.026,0.108,0.043,0.065
18,balanced_cohort,prm:math_shepherd_mistral_7b,5,0.994,4.53,286,5.86,0.150,0.125,0.026,0.108,0.043,0.065
18,balanced_cohort,prm:qwen25_math_prm_7b,1,0.994,4.53,286,5.68,0.154,0.126,0.028,0.112,0.043,0.069
18,balanced_cohort,prm:qwen25_math_prm_7b,3,0.994,4.53,286,5.68,0.154,0.126,0.028,0.112,0.043,0.069
18,balanced_cohort,prm:qwen25_math_prm_7b,5,0.994,4.53,286,5.68,0.154,0.126,0.028,0.112,0.043,0.069
18,balanced_cohort,predictor_D,1,0.994,4.23,286,5.77,0.150,0.125,0.025,0.112,0.043,0.069
18,balanced_cohort,predictor_D,3,0.994,4.23,286,5.77,0.150,0.125,0.025,0.112,0.043,0.069
18,balanced_cohort,predictor_D,5,0.994,4.23,286,5.77,0.150,0.125,0.025,0.112,0.043,0.069
18,balanced_cohort,predictor_E,1,0.994,4.53,286,6.03,0.150,0.125,0.026,0.108,0.043,0.066
18,balanced_cohort,predictor_E,3,0.994,4.53,286,6.03,0.150,0.125,0.026,0.108,0.043,0.066
18,balanced_cohort,predictor_E,5,0.994,4.53,286,6.03,0.150,0.125,0.026,0.108,0.043,0.066
18,natural_prevalence,random,1,0.128,0.74,37,-9.50,0.159,0.109,0.050,0.159,0.039,0.121
18,natural_prevalence,random,3,0.128,0.74,37,-9.50,0.159,0.109,0.050,0.159,0.039,0.121
18,natural_prevalence,random,5,0.994,-4.11,286,-2.25,0.182,0.114,0.069,0.139,0.038,0.101
18,natural_prevalence,rating_first,1,0.673,0.28,194,-3.44,0.186,0.101,0.085,0.133,0.034,0.098
18,natural_prevalence,rating_first,3,0.673,0.28,194,-3.44,0.186,0.101,0.085,0.133,0.034,0.098
18,natural_prevalence,rating_first,5,0.994,-4.15,286,-2.04,0.175,0.112,0.063,0.141,0.038,0.103
18,natural_prevalence,harmful_first,1,0.000,,0,,,,,,,
18,natural_prevalence,harmful_first,3,0.224,-2.49,65,26.05,0.067,0.181,0.000,0.050,0.062,0.000
18,natural_prevalence,harmful_first,5,0.994,-4.15,286,-2.25,0.182,0.113,0.069,0.138,0.038,0.100
18,natural_prevalence,intersection_first,1,0.673,0.28,194,-3.44,0.186,0.101,0.085,0.133,0.034,0.098
18,natural_prevalence,intersection_first,3,0.673,0.28,194,-3.44,0.186,0.101,0.085,0.133,0.034,0.098
18,natural_prevalence,intersection_first,5,0.994,-4.15,286,-2.04,0.175,0.112,0.063,0.141,0.038,0.103
18,natural_prevalence,prm:llama31_8b_prm_deepseek,1,0.705,-0.48,203,-1.40,0.228,0.133,0.095,0.161,0.047,0.114
18,natural_prevalence,prm:llama31_8b_prm_deepseek,3,0.737,-2.10,212,-2.44,0.220,0.130,0.090,0.161,0.045,0.116
18,natural_prevalence,prm:llama31_8b_prm_deepseek,5,0.994,-4.11,286,-2.29,0.185,0.115,0.070,0.141,0.038,0.102
18,natural_prevalence,prm:math_shepherd_mistral_7b,1,0.256,3.41,74,11.10,0.058,0.099,0.000,0.044,0.036,0.007
18,natural_prevalence,prm:math_shepherd_mistral_7b,3,0.288,-1.26,83,13.97,0.045,0.104,0.000,0.034,0.038,0.000
18,natural_prevalence,prm:math_shepherd_mistral_7b,5,0.994,-4.15,286,-1.79,0.175,0.112,0.063,0.131,0.037,0.093
18,natural_prevalence,prm:qwen25_math_prm_7b,1,0.353,-0.99,102,7.44,0.222,0.186,0.036,0.115,0.066,0.049
18,natural_prevalence,prm:qwen25_math_prm_7b,3,0.385,-2.23,111,14.06,0.160,0.179,0.000,0.086,0.061,0.025
18,natural_prevalence,prm:qwen25_math_prm_7b,5,0.994,-4.15,286,-2.29,0.185,0.115,0.070,0.141,0.038,0.102
18,natural_prevalence,predictor_D,1,0.000,,0,,,,,,,
18,natural_prevalence,predictor_D,3,0.000,,0,,,,,,,
18,natural_prevalence,predictor_D,5,0.994,-4.15,286,-2.23,0.181,0.113,0.068,0.138,0.037,0.101
18,natural_prevalence,predictor_E,1,0.417,4.24,120,26.64,0.003,0.122,0.000,0.000,0.044,0.000
18,natural_prevalence,predictor_E,3,0.833,-2.61,240,4.51,0.155,0.124,0.030,0.107,0.041,0.066
18,natural_prevalence,predictor_E,5,0.994,-4.11,286,-2.17,0.181,0.113,0.068,0.137,0.037,0.100
19,balanced_cohort,random,1,0.993,2.97,296,7.77,0.142,0.132,0.010,0.098,0.044,0.054
19,balanced_cohort,random,3,0.993,2.97,296,7.77,0.142,0.132,0.010,0.098,0.044,0.054
19,balanced_cohort,random,5,0.993,2.97,296,7.77,0.142,0.132,0.010,0.098,0.044,0.054
19,balanced_cohort,rating_first,1,0.993,3.12,296,7.60,0.142,0.132,0.010,0.101,0.044,0.057
19,balanced_cohort,rating_first,3,0.993,3.12,296,7.60,0.142,0.132,0.010,0.101,0.044,0.057
19,balanced_cohort,rating_first,5,0.993,3.12,296,7.60,0.142,0.132,0.010,0.101,0.044,0.057
19,balanced_cohort,harmful_first,1,0.993,3.04,296,7.52,0.145,0.133,0.012,0.101,0.045,0.057
19,balanced_cohort,harmful_first,3,0.993,3.04,296,7.52,0.145,0.133,0.012,0.101,0.045,0.057
19,balanced_cohort,harmful_first,5,0.993,3.04,296,7.52,0.145,0.133,0.012,0.101,0.045,0.057
19,balanced_cohort,intersection_first,1,0.993,3.12,296,7.60,0.142,0.132,0.010,0.101,0.044,0.057
19,balanced_cohort,intersection_first,3,0.993,3.12,296,7.60,0.142,0.132,0.010,0.101,0.044,0.057
19,balanced_cohort,intersection_first,5,0.993,3.12,296,7.60,0.142,0.132,0.010,0.101,0.044,0.057
19,balanced_cohort,prm:llama31_8b_prm_deepseek,1,0.993,3.04,296,7.52,0.145,0.133,0.012,0.101,0.045,0.057
19,balanced_cohort,prm:llama31_8b_prm_deepseek,3,0.993,3.04,296,7.52,0.145,0.133,0.012,0.101,0.045,0.057
19,balanced_cohort,prm:llama31_8b_prm_deepseek,5,0.993,3.04,296,7.52,0.145,0.133,0.012,0.101,0.045,0.057
19,balanced_cohort,prm:math_shepherd_mistral_7b,1,0.993,2.91,296,7.52,0.145,0.133,0.012,0.101,0.045,0.057
19,balanced_cohort,prm:math_shepherd_mistral_7b,3,0.993,2.91,296,7.52,0.145,0.133,0.012,0.101,0.045,0.057
19,balanced_cohort,prm:math_shepherd_mistral_7b,5,0.993,2.91,296,7.52,0.145,0.133,0.012,0.101,0.045,0.057
19,balanced_cohort,prm:qwen25_math_prm_7b,1,0.993,3.04,296,7.52,0.145,0.133,0.012,0.101,0.045,0.057
19,balanced_cohort,prm:qwen25_math_prm_7b,3,0.993,3.04,296,7.52,0.145,0.133,0.012,0.101,0.045,0.057
19,balanced_cohort,prm:qwen25_math_prm_7b,5,0.993,3.04,296,7.52,0.145,0.133,0.012,0.101,0.045,0.057
19,balanced_cohort,predictor_D,1,0.993,2.95,296,7.01,0.145,0.130,0.015,0.101,0.044,0.057
19,balanced_cohort,predictor_D,3,0.993,2.95,296,7.01,0.145,0.130,0.015,0.101,0.044,0.057
19,balanced_cohort,predictor_D,5,0.993,2.95,296,7.01,0.145,0.130,0.015,0.101,0.044,0.057
19,balanced_cohort,predictor_E,1,0.993,3.21,296,7.52,0.145,0.133,0.012,0.101,0.045,0.057
19,balanced_cohort,predictor_E,3,0.993,3.21,296,7.52,0.145,0.133,0.012,0.101,0.045,0.057
19,balanced_cohort,predictor_E,5,0.993,3.21,296,7.52,0.145,0.133,0.012,0.101,0.045,0.057
19,natural_prevalence,random,1,0.000,,0,,,,,,,
19,natural_prevalence,random,3,0.000,,0,,,,,,,
19,natural_prevalence,random,5,0.000,,0,,,,,,,
19,natural_prevalence,rating_first,1,0.298,13.94,89,19.66,0.067,0.120,0.000,0.022,0.042,0.000
19,natural_prevalence,rating_first,3,0.662,-1.78,197,0.81,0.168,0.122,0.046,0.136,0.041,0.094
19,natural_prevalence,rating_first,5,0.695,-4.63,207,-0.47,0.119,0.082,0.037,0.099,0.028,0.071
19,natural_prevalence,harmful_first,1,0.000,,0,,,,,,,
19,natural_prevalence,harmful_first,3,0.000,,0,,,,,,,
19,natural_prevalence,harmful_first,5,0.000,,0,,,,,,,
19,natural_prevalence,intersection_first,1,0.298,16.88,89,22.19,0.067,0.144,0.000,0.034,0.052,0.000
19,natural_prevalence,intersection_first,3,0.662,-1.78,197,0.81,0.168,0.122,0.046,0.136,0.041,0.094
19,natural_prevalence,intersection_first,5,0.695,-4.63,207,-0.47,0.119,0.082,0.037,0.099,0.028,0.071
19,natural_prevalence,prm:llama31_8b_prm_deepseek,1,0.033,-0.39,10,24.24,0.000,0.175,0.000,0.000,0.070,0.000
19,natural_prevalence,prm:llama31_8b_prm_deepseek,3,0.033,-0.39,10,24.24,0.000,0.175,0.000,0.000,0.070,0.000
19,natural_prevalence,prm:llama31_8b_prm_deepseek,5,0.033,-0.39,10,24.24,0.000,0.175,0.000,0.000,0.070,0.000
19,natural_prevalence,prm:math_shepherd_mistral_7b,1,0.298,-0.31,89,14.38,0.071,0.122,0.000,0.063,0.043,0.020
19,natural_prevalence,prm:math_shepherd_mistral_7b,3,0.298,-0.31,89,14.38,0.071,0.122,0.000,0.063,0.043,0.020
19,natural_prevalence,prm:math_shepherd_mistral_7b,5,0.298,-0.31,89,14.38,0.071,0.122,0.000,0.063,0.043,0.020
19,natural_prevalence,prm:qwen25_math_prm_7b,1,0.166,11.48,49,-9.40,0.431,0.161,0.270,0.002,0.061,0.000
19,natural_prevalence,prm:qwen25_math_prm_7b,3,0.166,11.48,49,-9.40,0.431,0.161,0.270,0.002,0.061,0.000
19,natural_prevalence,prm:qwen25_math_prm_7b,5,0.166,11.48,49,-9.40,0.431,0.161,0.270,0.002,0.061,0.000
19,natural_prevalence,predictor_D,1,0.199,11.21,59,24.58,0.068,0.156,0.000,0.051,0.058,0.000
19,natural_prevalence,predictor_D,3,0.199,11.21,59,24.58,0.068,0.156,0.000,0.051,0.058,0.000
19,natural_prevalence,predictor_D,5,0.629,-4.48,187,-1.55,0.174,0.131,0.043,0.147,0.041,0.106
19,natural_prevalence,predictor_E,1,0.695,-0.16,207,6.26,0.154,0.137,0.017,0.107,0.044,0.064
19,natural_prevalence,predictor_E,3,0.795,-2.46,237,6.35,0.146,0.135,0.011,0.105,0.042,0.063
19,natural_prevalence,predictor_E,5,0.795,-2.46,237,6.35,0.146,0.135,0.011,0.105,0.042,0.063
